,word,ortho,vowels,uni_prob,bi_prob,bi_prob_smoothed,pos_uni_score,pos_bi_score,pos_uni_score_smoothed,pos_bi_score_smoothed,group,filename
306,b u z i z,buziz,ui,-17.899568381733303,-15.168587722623604,-15.20544673192982,1.300321658423705,1.018878679977096,1.3000693778122003,1.0180436274771694,1,buziz.mp3
307,n u c i v,nukiv,ui,-20.14574766685337,-inf,-28.879295751792085,1.2126077521025955,1.0022042581137438,1.2125096911983495,1.0022912535659585,2,nukiv.mp3
308,n u t i v,nutiv,ui,-16.447775065614174,-21.189892153387195,-21.18420394715369,1.2797613550678195,1.0249284051823029,1.27954636548282,1.0237745264935774,3,nutiv.mp3
309,f u c i c,fukik,ui,-23.709298903113027,-inf,-29.70602713063263,1.206154311454209,1.0011929509918631,1.2060714855791586,1.0013448826976608,4,fukik.mp3
310,p u h i c,puhik,ui,-20.780767761626823,-22.05420867071373,-21.930091078441407,1.2416965922463563,1.01241266159024,1.2415519682913172,1.0119605181707314,5,puhik.mp3
311,b u ʒ i z,bujiz,ui,-20.2946910095022,-18.014965986359083,-17.95706711599841,1.2623842333719226,1.0123552595503351,1.262198009872272,1.01187554012336,6,bujiz.mp3
312,n u c i c,nukik,ui,-22.422357273444163,-inf,-30.604841117870382,1.2010655284312557,1.0010304726556416,1.2009915028727167,1.0011909418109612,1,nukik.mp3
313,k u ɾ i n,kurin,ui,-14.89701971471122,-12.94195303395921,-12.96493491685879,1.5007331881655468,1.0493627462694506,1.5001135144861943,1.0468268577985411,2,kurin.mp3
314,g u ʒ i ʒ,gujij,ui,-23.367105446041258,-22.71019322061325,-22.662694231245467,1.214496991418963,1.0018219484717603,1.2143994984214512,1.001942235984122,3,gujij.mp3
315,b u p o n,bupon,uo,-18.090788535226785,-14.871571711459897,-14.898543975468526,1.2534517142540844,1.0146087672669268,1.2532693351189497,1.014002641902062,4,bupon.mp3
316,b u ʒ o ʒ,bujoj,uo,-23.76539676955428,-21.96391548170358,-21.79262912069044,1.1538250828724028,1.007399882196474,1.1538408478098283,1.007226945611721,5,bujoj.mp3
317,n u ʒ o h,nujoh,uo,-20.647758491408347,-26.42840069407047,-26.092665911065804,1.120706350697388,1.0008134367287314,1.120775199867318,1.0009885521090411,6,nujoh.mp3
318,f u ʒ o ʒ,fujoj,uo,-24.318186592419305,-24.076093804584303,-23.89378841031736,1.113926858532862,1.0011715459746369,1.1140116216965557,1.0013258782882402,1,fujoj.mp3
319,n u d͡ʒ o h,nucoh,uo,-18.585597379729464,-24.726458930397825,-24.61717125138857,1.1330251122802943,1.001474956791939,1.1330725118708005,1.001614712938203,2,nucoh.mp3
320,f u m o ʒ,fumoj,uo,-21.086399553296257,-19.904477032559072,-20.00660012235896,1.162493303534497,1.0069418990854422,1.16249350220586,1.006788724097161,3,fumoj.mp3
321,k u k o n,kukon,uo,-16.067983991564752,-13.63563902211114,-13.66252219216208,1.3321316029835863,1.022135193672589,1.331812746650162,1.0211308803551549,4,kukon.mp3
322,n u n o m,nunom,uo,-16.474531465957043,-19.71804282237854,-19.721411008345388,1.219775413725993,1.0062472053556415,1.2196627522111714,1.0061235827754649,5,nunom.mp3
323,b u j o ʒ,buyoj,uo,-21.05836231257191,-17.548890057056813,-17.6640692648367,1.1951964989849069,1.009795703059727,1.19514022750294,1.0094933961448156,6,buyoj.mp3
324,m u ɾ u ɾ,murur,uu,-15.78366637936518,-13.562188301724916,-13.588096170629813,1.419431610850839,1.0416730830399104,1.418957895106949,1.0396065469972535,1,murur.mp3
325,b u ʒ u z,bujuz,uu,-21.183579400179205,-19.10099770791221,-18.99855357037276,1.1919528697614603,1.0090301397771717,1.191894841679337,1.008755156382551,2,bujuz.mp3
326,b u j u ʒ,buyuj,uu,-20.87166757096573,-19.733680700888875,-19.66849976541773,1.2165652379443916,1.0105687883162064,1.21647007222167,1.0102253180186327,3,buyuj.mp3
327,n u n u ɫ,nunul,uu,-16.1837999949144,-19.621241364005783,-19.623919938160853,1.262793973357144,1.0096134601254851,1.262597334354253,1.0092804006803462,4,nunul.mp3
328,b u m u z,bumuz,uu,-17.951792361056157,-14.843063280742722,-14.878017560925908,1.2405193147630955,1.017535691474791,1.240376722188641,1.016802398896366,5,bumuz.mp3
329,f u ʒ u ʒ,fujuj,uu,-24.131491850813127,-24.668253654298645,-24.46144519601823,1.1352955974923469,1.000975915064953,1.135341466415286,1.0011424929957409,6,fujuj.mp3
330,n u ʒ u v,nujuv,uu,-20.80128833604193,-25.0331577171281,-24.8916465105402,1.1410317248052262,1.0012699088513268,1.1410638524210197,1.001416451124873,1,nujuv.mp3
331,n u g u v,nuguv,uu,-18.88780549394557,-23.829955675252805,-23.77692043460571,1.1475726601589815,1.002664785337298,1.147593398617559,1.0027359066125898,2,nuguv.mp3
332,b u ʒ u ʒ,bujuj,uu,-23.578702027948104,-22.55607533141792,-22.360285906391308,1.1751938218318876,1.0072042512867905,1.175170692528559,1.0070435603192218,3,bujuj.mp3
333,n u c y c,nukük,uy,-23.59892773657295,-inf,-30.1793505288519,1.1106900084586075,1.00076963144273,1.1107804796089662,1.0009464280876286,4,nukük.mp3
334,k u m y ɾ,kumür,uy,-16.166729596387306,-13.479655579943335,-13.508482331190027,1.3230272239563277,1.022128398075403,1.3227231066743448,1.021137545740216,5,kumür.mp3
335,b u m y ʒ,bumüj,uy,-20.634597061276835,-17.453026450842174,-17.43947379466699,1.203816110471337,1.013503908131295,1.2037447179670484,1.0130055541759393,6,bumüj.mp3
336,n u t y j,nutüy,uy,-16.96057295686292,-21.57828825775384,-21.566459081067517,1.1975371229986602,1.0083526736746993,1.1974696560083582,1.008122409607921,1,nutüy.mp3
337,ʃ u ɟ y ɾ,şugür,uy,-21.957256044240108,-22.499173241968023,-21.920606300134068,1.1847548415426716,1.0053463860468044,1.1846904267614222,1.0052425528526925,2,şugür.mp3
338,b u ɟ y ʒ,bugüj,uy,-25.21776219641355,-24.02607612181347,-23.4120433072708,1.1548681109073993,1.0073371474025232,1.1548819472629457,1.007168032552784,3,bugüj.mp3
339,n u c y j,nuküy,uy,-20.658545558102126,-inf,-27.875256524586018,1.1303835200334362,1.0009000520491858,1.1304329817238876,1.001068684949295,4,nuküy.mp3
340,f u c y c,fukük,uy,-24.885869366241813,-inf,-29.280536541614147,1.1157787914815611,1.0009321097789516,1.115860462315408,1.001100368974328,5,fukük.mp3
341,g u m y z,gumüz,uy,-18.91676624227809,-15.093972479028997,-15.137149639038482,1.1894469643775232,1.0080570007044969,1.189394504817783,1.0078402676416895,6,gumüz.mp3
342,b u t͡ʃ ø z,buçöz,uø,-20.64528675679707,-16.726730678422822,-16.76182039023128,1.1627803129926748,1.0077814367587763,1.1627762695685162,1.0075883291945815,1,buçöz.mp3
343,n u v ø h,nuvöh,uø,-19.914181691206203,-inf,-27.03470635875693,1.1319802610032077,1.0023941627725557,1.1320309822151344,1.0024857126666045,2,nuvöh.mp3
344,n u c ø c,nukök,uø,-24.807625490627537,-inf,-31.30367927011791,1.090233002361394,1.000704421139502,1.0903607082649016,1.0008852996567954,3,nukök.mp3
345,b u ɟ ø ʒ,bugöj,uø,-26.42645995046814,-inf,-24.718693605330763,1.1344111048101857,1.0071497434921757,1.134462175918881,1.006991934093099,4,bugöj.mp3
346,ʃ u ʒ ø ʃ,şujöş,uø,-23.117318159567468,-24.06655854277991,-23.71059866549188,1.1089897910511255,1.0013008717373968,1.1090779138037352,1.0014503747691397,5,şujöş.mp3
347,n u m ø s,numös,uø,-18.01717804587876,-23.27455596823804,-23.130003427749006,1.1671298407351371,1.005615073673373,1.1671135968518798,1.005536090751645,6,numös.mp3
348,m u ɟ ø z,mugöz,uø,-23.390324934442702,-inf,-20.024930764116053,1.1813238989502393,1.0153068128767293,1.1812879247237875,1.0147184228338744,1,mugöz.mp3
349,k u t ø ɾ,kutör,uø,-17.142589509814194,-15.653402142063069,-15.691176305475931,1.32230203950961,1.018129501377924,1.3220007996898406,1.0173831055756966,2,kutör.mp3
350,f u c ø c,fukök,uø,-26.0945671202964,-inf,-30.40486528288016,1.0953217853843475,1.0008668994757235,1.0954406909713434,1.001039240543495,3,fukök.mp3
351,k u ɾ ɯ ɾ,kurır,uɯ,-15.318955962420556,-13.370493909747877,-13.394216805421626,1.4430374164697577,1.0417068954004978,1.4425219880350606,1.0396145126083167,4,kurır.mp3
352,n u m ɯ s,numıs,uɯ,-16.305931248897558,-20.66468488363234,-20.66177310337561,1.2173321314639536,1.0077581809890988,1.2172245120444172,1.0075488759046425,5,numıs.mp3
353,b u j ɯ ʒ,buyıj,uɯ,-20.656800600490904,-inf,-21.416780472527225,1.226366366213809,1.012563203952425,1.226253360999328,1.0121097739492848,6,buyıj.mp3
354,g u d͡ʒ ɯ z,gucız,uɯ,-19.58384312679565,-16.662080926911877,-16.69599102385458,1.1829445655903972,1.004072591118986,1.1829010801604336,1.0040601734200405,1,gucız.mp3
355,n u ʒ ɯ h,nujıh,uɯ,-20.24619677932734,-27.8107916591632,-27.023579690957725,1.1518762179262898,1.0010090676384151,1.1518883333637062,1.0011719374015406,2,nujıh.mp3
356,n u ʒ ɯ ʒ,nujıj,uɯ,-22.62968325066944,-inf,-29.197550883061453,1.14000794273881,1.0008134367287314,1.140044772486502,1.0009885521090411,3,nujıj.mp3
357,g u g ɯ ʒ,gugıj,uɯ,-22.12764402414707,-inf,-23.62799403133488,1.1604076914316734,1.002296865096124,1.1604091652027129,1.0023929390707258,4,gugıj.mp3
358,b u ʃ ɯ z,buşız,uɯ,-18.694443256827626,-15.374699720473922,-15.412193074961616,1.228789864159734,1.0123098572091858,1.2286669214026904,1.0118615371614068,5,buşız.mp3
359,f u ʒ ɯ ʒ,fujıj,uɯ,-23.9166248803383,-inf,-28.2987368958237,1.1450967257617637,1.000975915064953,1.1451247551929438,1.0011424929957409,6,fujıj.mp3
360,ɟ y ʒ a ʒ,güjaj,ya,-26.24714392218317,-27.701633339060944,-27.35192869335266,1.264390404377066,1.0013967676551154,1.2641995821532814,1.0015291572871547,1,güjaj.mp3
361,h y ʒ a ʒ,hüjaj,ya,-22.512279354827413,-22.102878518280345,-22.166868313437227,1.3079157400202015,1.0032923482443703,1.3076496470041246,1.0033251342986491,2,hüjaj.mp3
362,l y g a v,lügav,ya,-19.4935962146241,-inf,-27.80790591371226,1.2871157130376376,1.008373111461021,1.2868816916145254,1.0080891173681017,3,lügav.mp3
363,l y g a s,lügas,ya,-18.444893137077603,-inf,-26.06753815058364,1.3050485464253128,1.0127422017772911,1.3047771819509606,1.0121847222339244,4,lügas.mp3
364,m y ɾ a n,müran,ya,-14.762040699212914,-11.737473004903014,-11.76464541223868,1.5705486452986173,1.0909056910771144,1.5698011900900524,1.0860056224174448,5,müran.mp3
365,m y z a z,müzaz,ya,-16.873733531508663,-13.8813816786833,-13.92028821240666,1.414095539116758,1.046379285868822,1.4136394572206412,1.044078620549693,6,müzaz.mp3
366,n y n a j,nünay,ya,-15.538878453846433,-19.248648600763232,-19.252973283175265,1.375893401023051,1.025399913127838,1.3755021898241135,1.024174835275507,1,nünay.mp3
367,d͡ʒ y b a ʒ,cübaj,ya,-20.242830063624115,-19.67879062473088,-19.79752495934659,1.3058041354405645,1.0127232269111113,1.3055414123656015,1.01223747830455,2,cübaj.mp3
368,m y z a ʒ,müzaj,ya,-19.26885615927756,-16.145731724613096,-16.288993267502523,1.397336491187185,1.0416189337331847,1.3969153080698635,1.0396162450988709,3,müzaj.mp3
369,l y l e c,lülek,ye,-22.712932987058565,-inf,-32.3160745795191,1.197065582611408,1.0011971809784252,1.1969989614223264,1.0013454564534352,4,lülek.mp3
370,n y h e j,nühey,ye,-16.95498764826872,-21.846337471826367,-21.825147364977283,1.2480014323473068,1.0076847714838688,1.2478395741736754,1.007454833667864,5,nühey.mp3
371,l y l e j,lüley,ye,-19.77255080858773,-inf,-29.111148377195256,1.2167590941862367,1.0045229064430488,1.2166514635372478,1.0044630064259272,6,lüley.mp3
372,c y f e f,küfef,ye,-21.52781309974901,-inf,-22.664539480096867,1.2118743211486604,1.0071295794804112,1.2117773135384928,1.0069463406784327,1,küfef.mp3
373,m y ɾ e ɾ,mürer,ye,-14.984624734814105,-12.552940803573671,-12.57913149636152,1.489033852575989,1.064327496486173,1.4884339967257736,1.060981828884185,2,mürer.mp3
374,ɟ y ɟ e c,gügek,ye,-28.30653894777932,-inf,-32.95524219839198,1.1788422801113725,1.0007066108268936,1.1788073260166032,1.0008808204183293,3,gügek.mp3
375,ɟ y f e ʒ,güfej,ye,-24.68382830227571,-25.22823350958293,-24.924911824073703,1.197274626696634,1.005629742506169,1.197207333245688,1.0055403867692694,4,güfej.mp3
376,m y d͡ʒ e ʒ,mücej,ye,-20.07648688346161,-17.21604267519214,-17.334930621591795,1.2872685713504248,1.0318759131224775,1.2870457058049949,1.030408550612966,5,mücej.mp3
377,m y z e l,müzel,ye,-18.29810048302488,-15.36637665199515,-15.417853706543786,1.320777681509878,1.0382974481087792,1.3204937774894725,1.0364788587481613,6,müzel.mp3
378,ɟ y ɟ i c,gügik,yi,-28.504374274105167,-34.0614415135249,-32.63139034186276,1.1857372598822993,1.0003805593107542,1.1856897559125137,1.0005751782641632,1,gügik.mp3
379,l y l i c,lülik,yi,-22.910768313384416,-inf,-32.397687831098054,1.203960562382335,1.0008711294622858,1.203881391318237,1.0010398142992691,2,lülik.mp3
380,ɟ y ʒ i l,güjil,yi,-25.474223572256346,-26.08616458407681,-25.658577276474528,1.194726574470686,1.001869088084923,1.1946604814688004,1.001974463736933,3,güjil.mp3
381,t͡ʃ y f i c,çüfik,yi,-21.728960784187848,-22.716786973512093,-22.5853234924357,1.2320360956439638,1.006182387818063,1.2319083144749632,1.006063337860201,4,çüfik.mp3
382,l y l i v,lüliv,yi,-20.63415870679363,-inf,-30.672142465019757,1.2155027860536751,1.002044914920388,1.2153995796438697,1.0021401260542664,5,lüliv.mp3
383,m y ʒ i l,müjil,yi,-20.891058437119632,-18.275024894086325,-18.26894174408407,1.2897352362290226,1.0287321730069334,1.2895048394454542,1.0274260236712516,6,müjil.mp3
384,m y d͡ʒ i z,müciz,yi,-17.879199582018565,-14.393898283796569,-14.429259306354858,1.3109225990509248,1.0375068631237063,1.3106522848516828,1.0356959574680136,1,müciz.mp3
385,n y n i v,nüniv,yi,-16.875155560146357,-21.870278494630696,-21.860137136995288,1.2901878365226052,1.015590305177985,1.2899547596023124,1.014953753172737,2,nüniv.mp3
386,m y ɾ i ɾ,mürir,yi,-15.182460061139956,-12.93841945288009,-12.964678761998291,1.495928832346916,1.0626490882923791,1.4953164266216838,1.0594042295798347,3,mürir.mp3
387,m y ɾ o n,müron,yo,-16.510128365915982,-13.311535765675442,-13.341581660625684,1.4011942661317132,1.0445744785123534,1.400755060745874,1.0423874508376312,4,müron.mp3
388,n y g o h,nügoh,yo,-19.02195772176377,-27.137278020652435,-26.40468135777936,1.1333131439367587,1.0020494295650315,1.133360109385657,1.002157274256292,5,nügoh.mp3
389,n y n o s,nünos,yo,-16.90203561488304,-20.70390771506508,-20.701328454444155,1.2163205673403334,1.00936206536363,1.2162172370270818,1.0090732790913943,6,nünos.mp3
390,l y g o v,lügov,yo,-21.24168388132717,-inf,-29.53360238566332,1.1177613338707335,1.0014227127794817,1.117835562270347,1.0015589006941277,1,lügov.mp3
391,h y ʒ o ʒ,hüjoj,yo,-24.26036702153048,-23.09409359618359,-22.95584708161437,1.1385613608532974,1.0022002270881678,1.1386035176599465,1.0023005246401142,2,hüjoj.mp3
392,m y k o ʒ,mükoj,yo,-19.93043596815668,-16.300780365266558,-16.417412400213216,1.2520745572399474,1.0326605479495878,1.2519196738829383,1.031153503453037,3,mükoj.mp3
393,ɟ y ʒ o ʒ,güjoj,yo,-27.99523158888624,-28.69284841696419,-28.14090746152981,1.095036025210162,1.000304646498913,1.095153452809103,1.0005045476286198,4,güjoj.mp3
394,ɟ y d o n,güdon,yo,-21.99388355485576,-22.03212407724396,-21.63078709189149,1.1962433826356678,1.0079719201002924,1.196159913782388,1.0077160801194214,5,güdon.mp3
395,m y p o ʒ,müpoj,yo,-21.062384677092385,-17.12481314942236,-17.238674158015545,1.217353092070428,1.030554594624349,1.2172586661563085,1.0291606916538274,6,müpoj.mp3
396,m y ʒ u z,müjuz,yu,-20.83024908437445,-18.01879095318233,-17.957196378821674,1.2281724738575563,1.028797989001621,1.228051804655265,1.027484318333768,1,müjuz.mp3
397,m y d͡ʒ u z,mücuz,yu,-18.768087972695568,-15.447888818271592,-15.47911401039972,1.2404912354404627,1.0319024111948645,1.2403491166587477,1.0304219098064595,2,mücuz.mp3
398,n y n u s,nünus,yu,-16.715340873276865,-20.662916646783795,-20.65939254816965,1.2376893062998182,1.0108372213398642,1.237547081745812,1.0104573725021138,3,nünus.mp3
399,l y g u j,lüguy,yu,-20.39121656784095,-inf,-28.45058894678722,1.147281360733707,1.0011865525645776,1.147299720778366,1.0013362474692384,4,lüguy.mp3
400,p y ʒ u ʃ,püjuş,yu,-21.83320780173249,-21.6575563373154,-21.57229848271923,1.1683953129119478,1.0032800290443638,1.1683770297833889,1.0033013050815458,5,püjuş.mp3
401,m y k u ɾ,mükur,yu,-16.16672959638731,-13.647288442981042,-13.67480354663754,1.3486959861244403,1.040908137079269,1.348345503504382,1.0388933343742264,6,mükur.mp3
402,l y g u v,lüguv,yu,-21.054989139720988,-inf,-29.442333739145383,1.1391300728302185,1.0012517628678057,1.139165406989077,1.0013973759000716,1,lüguv.mp3
403,b y ʒ u ʒ,büjuj,yu,-23.866384100399888,-23.067365963329937,-22.908307977729837,1.1812596797175028,1.0029253067504076,1.1812260558503582,1.0029894710389118,2,büjuj.mp3
404,ɟ y ʒ u ʒ,güjuj,yu,-27.80853684728006,-29.28500826667853,-28.70856424723068,1.1164047641696466,1.0001090155892292,1.1164832975278336,1.0003211623361203,3,güjuj.mp3
405,n y n y j,nünüy,yy,-17.387953451395102,-22.84121056217028,-22.81293712937672,1.207963604453446,1.0079609523814197,1.2078780501278503,1.0077547671760057,4,nünüy.mp3
406,l y l y j,lülüy,yy,-21.14695659804238,-inf,-31.05439759893357,1.1332785539845158,1.00074070885583,1.1333228701694076,1.0009175574376028,5,lülüy.mp3
407,l y l y c,lülük,yy,-24.087338776513203,-inf,-33.35849160319946,1.1135850424096871,1.000610288249374,1.1136703680544862,1.0007953005759365,6,lülük.mp3
408,b y ɟ y ʒ,bügüj,yy,-25.50544426886533,-25.45365748559964,-24.547852043511448,1.1609339687930145,1.0030582028661408,1.1609373105847451,1.0031139432724736,1,bügüj.mp3
409,m y ɟ y z,mügüz,yy,-22.469309252839896,-20.420586661988004,-19.572854959613927,1.207846762933068,1.027561468749568,1.2077630593896518,1.0263250935198331,2,mügüz.mp3
410,m y m y ɾ,mümür,yy,-16.704255115308886,-13.020817250140125,-13.053521821836997,1.3152884044924409,1.0360942196571266,1.3149976658456903,1.0343698974546898,3,mümür.mp3
411,ɟ y s y f,güsüf,yy,-22.96626912908152,-23.65293144228456,-23.26150177793404,1.162474537561398,1.007526105518591,1.1624701118447611,1.0073429378505647,4,güsüf.mp3
412,ɟ y ɟ y c,gügük,yy,-29.68094473723395,-33.68337874661388,-32.205899752844275,1.0953617399096514,1.0001767014017344,1.095478732648763,1.000384506138849,5,gügük.mp3
413,m y d͡ʒ y z,mücüz,yy,-19.055770045147348,-15.489145500909974,-15.51914804312365,1.2205470790782769,1.0297516825712627,1.2204412615879323,1.028399004052331,6,mücüz.mp3
414,l y v ø c,lüvök,yø,-24.69819952981217,-inf,-33.84418076589204,1.1109520851514574,1.0013626948653658,1.1110436100959913,1.0015085655369462,1,lüvök.mp3
415,m y ʒ ø z,müjöz,yø,-22.32662891088082,-18.58658519622501,-18.33479718703259,1.187771311398157,1.027167731420923,1.1877241782403851,1.0259561075629384,2,müjöz.mp3
416,ɟ y ɟ ø c,gügök,yø,-30.88964249128854,-inf,-34.02337567467023,1.0749047338124378,1.0000545077946146,1.0750589613046984,1.0002695361099974,3,gügök.mp3
417,f y c ø v,füköv,yø,-24.105639586157395,-inf,-24.665973193548197,1.1129298669413028,1.0013678237866614,1.1130142426187757,1.0015130661860885,4,füköv.mp3
418,m y t ø ɾ,mütör,yø,-17.68011502873577,-14.771169321237188,-14.814804722114031,1.3145632200457231,1.0375461024211106,1.3142753588611862,1.0357780799024574,5,mütör.mp3
419,ɟ y ɟ ø z,gügöz,yø,-28.261172142031192,-inf,-27.20207685913116,1.0923810950775177,1.0002501387042984,1.0924989300689334,1.0004529214024969,6,gügöz.mp3
420,m y ɟ ø z,mügöz,yø,-23.67800700689448,-inf,-19.812441326740707,1.1873897568358545,1.0271132236263087,1.1873432880455872,1.0259044813368154,1,mügöz.mp3
421,n y m ø s,nümös,yø,-18.30486011833053,-23.800973686763864,-23.65109261672794,1.1731956986207523,1.0049036855497242,1.1731689601736792,1.0048624490342637,2,nümös.mp3
422,l y v ø h,lüvöh,yø,-22.081365336981623,-inf,-30.783197051114545,1.123537673674444,1.0013626948653658,1.123602990586653,1.0015085655369462,3,lüvöh.mp3
423,l y g ɯ h,lügıh,yɯ,-20.4998975830064,-inf,-29.036115755256105,1.149974565951282,1.00059203852765,1.149989887931764,1.0007759709906086,4,lügıh.mp3
424,ɟ y f ɯ t͡ʃ,güfıç,yɯ,-23.52101257891524,-25.37166299204228,-24.957736942410385,1.1507777147848135,1.0033263350439428,1.1507931543712089,1.0033620285817637,5,güfıç.mp3
425,ɟ y ʒ ɯ ʒ,güjıj,yɯ,-27.593669876805237,-inf,-32.54585594703615,1.1262058924390637,1.0001090155892292,1.1262665863054913,1.0003211623361203,6,güjıj.mp3
426,m y d͡ʒ ɯ z,mücız,yɯ,-18.55322100222074,-14.44026579065542,-14.47667494038302,1.2502923637098795,1.0311610225528094,1.2501324054364051,1.029724802800534,1,mücız.mp3
427,n y m ɯ j,nümıy,yɯ,-16.9785438270158,-22.43669703100411,-22.421232711240805,1.2136164438653825,1.006133848620259,1.21351869881907,1.0060194361555963,2,nümıy.mp3
428,l y g ɯ ʒ,lügıj,yɯ,-22.883384054348497,-inf,-31.210086947359827,1.1381062907638022,1.0003964076179663,1.1381463270545598,1.000592585698109,3,lügıj.mp3
429,b y t͡ʃ ɯ ʒ,büçıj,yɯ,-21.616844660036552,-inf,-22.629276208594437,1.2022894136775335,1.0049370975420808,1.2022183989320754,1.00489232261725,4,büçıj.mp3
430,m y d͡ʒ ɯ ʒ,mücıj,yɯ,-20.94834362998964,-inf,-19.765604716524727,1.2335333157803068,1.0297916061850232,1.2334082562856274,1.0284411057530372,5,mücıj.mp3
431,m y ɾ ɯ ɾ,mürır,yɯ,-15.856481481342133,-12.944319591547218,-12.972778988107237,1.435298597005871,1.053819451965324,1.434796547206406,1.0510915726346128,6,mürır.mp3
432,v ø g a v,vögav,øa,-20.10445696792307,-inf,-26.10524817310064,1.247357754390403,1.0083186036664065,1.247192526866456,1.0080374911419787,1,vögav.mp3
433,n ø t a j,nötay,øa,-16.60787778582062,-20.72993099169201,-20.69776307610008,1.3204062609894092,1.0202544768288162,1.3201110967426837,1.019299714440256,2,nötay.mp3
434,c ø j a ʒ,köyaj,øa,-23.63077684473017,-inf,-22.239940954309937,1.2565841996509106,1.012129479451536,1.2564064248544844,1.0116719887342391,3,köyaj.mp3
435,t ø ɾ a n,töran,øa,-15.737900612639798,-14.053612751333944,-14.0900146594381,1.4983632288774549,1.0585320936609162,1.4977406461807206,1.055335124686371,4,töran.mp3
436,t͡ʃ ø v a ʒ,çövaj,øa,-22.02652922523325,-18.767317689397675,-18.90720043717005,1.2721540242302385,1.0142653337379195,1.271949454860332,1.0136943818059525,5,çövaj.mp3
437,ɟ ø ʒ a ʒ,göjaj,øa,-27.45584167623776,-inf,-28.658578991412625,1.2132638879125943,1.0012877520658865,1.2131615198695442,1.001425904834909,6,göjaj.mp3
438,l ø ʒ a v,löjav,øa,-22.61577681077505,-inf,-27.92410669629761,1.2294482612194106,1.0055264217757005,1.2293140831342488,1.0053992528390658,1,löjav.mp3
439,h ø ʃ a ʒ,höşaj,øa,-21.446707936005243,-21.13827944442946,-21.18485938345635,1.2838250896845864,1.0078943784157934,1.2836003756660834,1.007671292277256,2,höşaj.mp3
440,t͡ʃ ø v a n,çövan,øa,-18.701602767562907,-15.100178717825774,-15.129210912490072,1.3444722505099906,1.0395669313903486,1.3441170867989016,1.0374122129692265,3,çövan.mp3
441,t͡ʃ ø z e z,çözez,øe,-19.754215062891827,-16.895697183378992,-16.939241023440918,1.2120949070379754,1.009437938030965,1.2119958615786497,1.00912865193404,4,çözez.mp3
442,s ø ɟ e v,sögev,øe,-22.79528403658063,-inf,-24.307406591636536,1.2117460774005275,1.0060152288996411,1.2116501844406864,1.0058751054370156,5,sögev.mp3
443,t ø l e ɾ,töler,øe,-18.092071394057463,-inf,-23.47218345961383,1.2904993682381145,1.015354289300933,1.29024438545329,1.0146192543931714,6,töler.mp3
444,s ø ɾ e ɾ,sörer,øe,-16.33314456534291,-14.679954878983413,-14.714425131840436,1.4153867644354674,1.032928769087306,1.4149143088475702,1.0312349764733082,1,sörer.mp3
445,ɟ ø t͡ʃ e ʒ,göçej,øe,-25.895838414443286,-inf,-26.01302387459999,1.140043237235324,1.0022924360788037,1.1400750278451808,1.0023829981607115,2,göçej.mp3
446,ɟ ø c e c,gökek,øe,-28.39720632730869,-inf,-33.97421042400016,1.1292419818961106,1.000652103032279,1.1292928245120586,1.0008291941922065,3,gökek.mp3
447,v ø l e j,völey,øe,-20.38341156188671,-inf,-29.97343999404517,1.1770011355390022,1.0039778284969023,1.1769622987891786,1.0039467441646983,4,völey.mp3
448,t͡ʃ ø v e ʒ,çövej,øe,-22.501198433327293,-19.60154616634259,-19.720161431862618,1.1877047678623542,1.007255175976289,1.187653908531909,1.0070775327862946,5,çövej.mp3
449,v ø l e c,völek,øe,-23.323793740357537,-inf,-33.17836619636902,1.1573076239641735,1.000652103032279,1.1573097966742572,1.0008291941922065,6,völek.mp3
450,t͡ʃ ø z i z,çöziz,øi,-19.95205038921768,-16.53019953976399,-16.57507613525408,1.2189898868089024,1.012754830804793,1.21887829147456,1.0122417488420343,1,çöziz.mp3
451,v ø l i c,völik,øi,-23.521629066683385,-inf,-33.25997944794797,1.1642026037351003,1.0003260515161396,1.1641922265701674,1.0005235520380404,2,völik.mp3
452,v ø l i v,völiv,øi,-21.2450194600926,-inf,-31.53443408186967,1.1757448274064406,1.0014998369742418,1.1757104148958002,1.0016238637930377,3,völiv.mp3
453,d ø z i ʒ,dözij,øi,-21.70542391051496,-19.545489240999224,-19.60431392431074,1.2249679545138032,1.009262247629164,1.2248519373951183,1.008979216459775,4,dözij.mp3
454,ɟ ø c i c,gökik,øi,-28.595041653634546,-inf,-34.34350574803089,1.1361369616670376,1.0003260515161396,1.1361752544079688,1.0005235520380404,5,gökik.mp3
455,t ø ɾ i n,törin,øi,-16.410405147059684,-14.831918462189485,-14.86886634674382,1.4208089522804974,1.0291017054180784,1.420327529748208,1.0276334200937636,6,törin.mp3
456,n ø t i v,nötiv,øi,-17.944154892120544,-23.2961730088594,-23.25009722290949,1.2347006964889633,1.0201890138444885,1.2345636665208823,1.019285545598672,1,nötiv.mp3
457,z ø ʒ i l,zöjil,øi,-22.93642060252837,-inf,-24.4772263559713,1.157513007334928,1.001760072495694,1.157511308073952,1.0018712112846873,2,zöjil.mp3
458,ɟ ø ɟ i n,gögin,øi,-26.15479784900096,-inf,-25.981965253358386,1.207646283033087,1.0123140448014616,1.2075351451808032,1.0117616811066352,3,gögin.mp3
459,v ø d͡ʒ o h,vöcoh,øo,-21.363641778803853,-inf,-28.344098104475098,1.0848245663042964,1.0002254577062906,1.0849553554942497,1.0004310609040532,4,vöcoh.mp3
