Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-xe3o,randomiser-mhmr,branch-632j,randomiser-ydsz,randomiser-dv67,randomiser-4jvp,randomiser-whjp,randomiser-8x67,randomiser-wkma,branch-tihy,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
10,1701393103774,01/12/2023 01:11:43,1701393103846,-5,30/11/2023 20:11:43,146089,8,task-vpa3,,33341224,BLIND,9871913,,complete,,6569321bb6f1cb9e1fa08baa,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,2560x1440,2560x1275,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,4,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,6.019999999996799,,,,,0,1,0,,,1,,,Task
11,1701393103774,01/12/2023 01:11:43,1701393103849,-5,30/11/2023 20:11:43,146089,8,task-vpa3,,33341224,BLIND,9871913,,complete,,6569321bb6f1cb9e1fa08baa,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,2560x1440,2560x1275,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,4,,,,,yes,Spreadsheet1,,,END TASK,,,,,40987,,,,,0,1,0,,,,,,
1,1701393875582,01/12/2023 01:24:35,1701393878512,-5,30/11/2023 20:24:38,146089,8,task-vpa3,,33341356,BLIND,9871938,,complete,,656934f22403f862cd7b8ac7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1701393878548,01/12/2023 01:24:38,1701393881508,-5,30/11/2023 20:24:41,146089,8,task-vpa3,,33341356,BLIND,9871938,,complete,,656934f22403f862cd7b8ac7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,2956.300000011921,,,,,0,1,0,,,,,,Prompt
3,1701393878669,01/12/2023 01:24:38,1701393881532,-5,30/11/2023 20:24:41,146089,8,task-vpa3,,33341356,BLIND,9871938,,complete,,656934f22403f862cd7b8ac7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,1.2000000476837158,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1701393884206,01/12/2023 01:24:44,1701393887183,-5,30/11/2023 20:24:47,146089,8,task-vpa3,,33341356,BLIND,9871938,,complete,,656934f22403f862cd7b8ac7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,5649.300000011921,,,1,1,1,0,0,,,,,,Task
5,1701393884613,01/12/2023 01:24:44,1701393887194,-5,30/11/2023 20:24:47,146089,8,task-vpa3,,33341356,BLIND,9871938,,complete,,656934f22403f862cd7b8ac7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,0.6000000238418579,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
6,1701393888191,01/12/2023 01:24:48,1701393891182,-5,30/11/2023 20:24:51,146089,8,task-vpa3,,33341356,BLIND,9871938,,complete,,656934f22403f862cd7b8ac7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,3988.800000011921,,,7,1,1,0,0,,,,,,Task
7,1701393888333,01/12/2023 01:24:48,1701393891195,-5,30/11/2023 20:24:51,146089,8,task-vpa3,,33341356,BLIND,9871938,,complete,,656934f22403f862cd7b8ac7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,0.3999999761581421,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
8,1701393890986,01/12/2023 01:24:50,1701393893966,-5,30/11/2023 20:24:53,146089,8,task-vpa3,,33341356,BLIND,9871938,,complete,,656934f22403f862cd7b8ac7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,2770.699999988079,,,4,1,1,0,0,,,,,,Task
9,1701393892347,01/12/2023 01:24:52,1701393895341,-5,30/11/2023 20:24:55,146089,8,task-vpa3,,33341356,BLIND,9871938,,complete,,656934f22403f862cd7b8ac7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,1368.2000000476837,,,,,0,1,0,,,,,,Task
10,1701393892481,01/12/2023 01:24:52,1701393895357,-5,30/11/2023 20:24:55,146089,8,task-vpa3,,33341356,BLIND,9871938,,complete,,656934f22403f862cd7b8ac7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,16.51600000000326,,,,,0,1,0,,,1,,,Task
11,1701393892481,01/12/2023 01:24:52,1701393895359,-5,30/11/2023 20:24:55,146089,8,task-vpa3,,33341356,BLIND,9871938,,complete,,656934f22403f862cd7b8ac7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x707,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,,,END TASK,,,,,16847,,,,,0,1,0,,,,,,
1,1701394102085,01/12/2023 01:28:22,1701394101285,11,01/12/2023 12:28:21,146089,8,task-vpa3,,33341396,BLIND,9871944,,complete,,6569361469aa56111e0d56c6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1188x571,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1701394140364,01/12/2023 01:29:00,1701394139592,11,01/12/2023 12:28:59,146089,8,task-vpa3,,33341396,BLIND,9871944,,complete,,6569361469aa56111e0d56c6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1188x571,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,38256.40000003576,,,,,0,1,0,,,,,,Prompt
3,1701394140669,01/12/2023 01:29:00,1701394139636,11,01/12/2023 12:28:59,146089,8,task-vpa3,,33341396,BLIND,9871944,,complete,,6569361469aa56111e0d56c6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1188x571,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,1.800000011920929,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1701394142348,01/12/2023 01:29:02,1701394141597,11,01/12/2023 12:29:01,146089,8,task-vpa3,,33341396,BLIND,9871944,,complete,,6569361469aa56111e0d56c6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1188x571,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,1962.300000011921,,,1,1,1,0,0,,,,,,Task
5,1701394142665,01/12/2023 01:29:02,1701394141608,11,01/12/2023 12:29:01,146089,8,task-vpa3,,33341396,BLIND,9871944,,complete,,6569361469aa56111e0d56c6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1188x571,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,0.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
6,1701394145542,01/12/2023 01:29:05,1701394144789,11,01/12/2023 12:29:04,146089,8,task-vpa3,,33341396,BLIND,9871944,,complete,,6569361469aa56111e0d56c6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1188x571,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,3180.800000011921,,,7,1,1,0,0,,,,,,Task
7,1701394145852,01/12/2023 01:29:05,1701394144803,11,01/12/2023 12:29:04,146089,8,task-vpa3,,33341396,BLIND,9871944,,complete,,6569361469aa56111e0d56c6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1188x571,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,0.800000011920929,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
8,1701394147922,01/12/2023 01:29:07,1701394147174,11,01/12/2023 12:29:07,146089,8,task-vpa3,,33341396,BLIND,9871944,,complete,,6569361469aa56111e0d56c6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1188x571,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,2371.399999976158,,,4,1,1,0,0,,,,,,Task
9,1701394149398,01/12/2023 01:29:09,1701394148652,11,01/12/2023 12:29:08,146089,8,task-vpa3,,33341396,BLIND,9871944,,complete,,6569361469aa56111e0d56c6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1188x571,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,1469.800000011921,,,,,0,1,0,,,,,,Task
10,1701394149687,01/12/2023 01:29:09,1701394148680,11,01/12/2023 12:29:08,146089,8,task-vpa3,,33341396,BLIND,9871944,,complete,,6569361469aa56111e0d56c6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1188x571,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,16.5940000000046,,,,,0,1,0,,,1,,,Task
11,1701394149687,01/12/2023 01:29:09,1701394148683,11,01/12/2023 12:29:08,146089,8,task-vpa3,,33341396,BLIND,9871944,,complete,,6569361469aa56111e0d56c6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1188x571,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,,,END TASK,,,,,47398,,,,,0,1,0,,,,,,
1,1701394137176,01/12/2023 01:28:57,1701394136957,10,01/12/2023 11:28:56,146089,8,task-vpa3,,33341402,BLIND,9871950,,complete,,656936732e961f9dd4da7296,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1701394142562,01/12/2023 01:29:02,1701394142381,10,01/12/2023 11:29:02,146089,8,task-vpa3,,33341402,BLIND,9871950,,complete,,656936732e961f9dd4da7296,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,5375,,,,,0,1,0,,,,,,Prompt
3,1701394142889,01/12/2023 01:29:02,1701394142393,10,01/12/2023 11:29:02,146089,8,task-vpa3,,33341402,BLIND,9871950,,complete,,656936732e961f9dd4da7296,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1701394145620,01/12/2023 01:29:05,1701394145458,10,01/12/2023 11:29:05,146089,8,task-vpa3,,33341402,BLIND,9871950,,complete,,656936732e961f9dd4da7296,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,3065,,,1,1,1,0,0,,,,,,Task
5,1701394145956,01/12/2023 01:29:05,1701394145476,10,01/12/2023 11:29:05,146089,8,task-vpa3,,33341402,BLIND,9871950,,complete,,656936732e961f9dd4da7296,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
6,1701394148564,01/12/2023 01:29:08,1701394148411,10,01/12/2023 11:29:08,146089,8,task-vpa3,,33341402,BLIND,9871950,,complete,,656936732e961f9dd4da7296,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,2935,,,7,1,1,0,0,,,,,,Task
7,1701394148913,01/12/2023 01:29:08,1701394148427,10,01/12/2023 11:29:08,146089,8,task-vpa3,,33341402,BLIND,9871950,,complete,,656936732e961f9dd4da7296,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
8,1701394153191,01/12/2023 01:29:13,1701394153029,10,01/12/2023 11:29:13,146089,8,task-vpa3,,33341402,BLIND,9871950,,complete,,656936732e961f9dd4da7296,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,4603,,,4,1,1,0,0,,,,,,Task
9,1701394154212,01/12/2023 01:29:14,1701394154047,10,01/12/2023 11:29:14,146089,8,task-vpa3,,33341402,BLIND,9871950,,complete,,656936732e961f9dd4da7296,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,1009,,,,,0,1,0,,,,,,Task
10,1701394154530,01/12/2023 01:29:14,1701394154059,10,01/12/2023 11:29:14,146089,8,task-vpa3,,33341402,BLIND,9871950,,complete,,656936732e961f9dd4da7296,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,29,,,,,0,1,0,,,1,,,Task
11,1701394154530,01/12/2023 01:29:14,1701394154060,10,01/12/2023 11:29:14,146089,8,task-vpa3,,33341402,BLIND,9871950,,complete,,656936732e961f9dd4da7296,mobile,Apple iPhone,iOS 17.1,Chrome 119.0.6045.169,430x932,814x374,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,4,yes,Spreadsheet1,,,END TASK,,,,,17103,,,,,0,1,0,,,,,,
1,1701395382304,01/12/2023 01:49:42,1701395382112,-6,30/11/2023 19:49:42,146089,8,task-vpa3,,33341509,BLIND,9871989,,complete,,65693b2ce4535adae82342af,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x814,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,3,test passed,,,4,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1701395415064,01/12/2023 01:50:15,1701395414880,-6,30/11/2023 19:50:14,146089,8,task-vpa3,,33341509,BLIND,9871989,,complete,,65693b2ce4535adae82342af,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x814,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,3,test passed,,,4,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,32745.79999999702,,,,,0,1,0,,,,,,Prompt
3,1701395415221,01/12/2023 01:50:15,1701395414902,-6,30/11/2023 19:50:14,146089,8,task-vpa3,,33341509,BLIND,9871989,,complete,,65693b2ce4535adae82342af,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x814,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,3,test passed,,,4,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,0.5999999940395355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1701395420002,01/12/2023 01:50:20,1701395419830,-6,30/11/2023 19:50:19,146089,8,task-vpa3,,33341509,BLIND,9871989,,complete,,65693b2ce4535adae82342af,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x814,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,3,test passed,,,4,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,4927.399999991059,,,1,1,1,0,0,,,,,,Task
5,1701395420164,01/12/2023 01:50:20,1701395419836,-6,30/11/2023 19:50:19,146089,8,task-vpa3,,33341509,BLIND,9871989,,complete,,65693b2ce4535adae82342af,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x814,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,3,test passed,,,4,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,0.4000000059604645,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
6,1701395425957,01/12/2023 01:50:25,1701395425779,-6,30/11/2023 19:50:25,146089,8,task-vpa3,,33341509,BLIND,9871989,,complete,,65693b2ce4535adae82342af,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x814,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,3,test passed,,,4,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,5942.600000008941,,,7,1,1,0,0,,,,,,Task
7,1701395426101,01/12/2023 01:50:26,1701395425786,-6,30/11/2023 19:50:25,146089,8,task-vpa3,,33341509,BLIND,9871989,,complete,,65693b2ce4535adae82342af,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x814,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,3,test passed,,,4,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,0.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
8,1701395428475,01/12/2023 01:50:28,1701395428311,-6,30/11/2023 19:50:28,146089,8,task-vpa3,,33341509,BLIND,9871989,,complete,,65693b2ce4535adae82342af,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x814,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,3,test passed,,,4,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,2525.9000000059605,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task
9,1701395433153,01/12/2023 01:50:33,1701395432996,-6,30/11/2023 19:50:32,146089,8,task-vpa3,,33341509,BLIND,9871989,,complete,,65693b2ce4535adae82342af,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x814,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,3,test passed,,,4,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,7209.600000008941,,,4,1,1,0,0,,,,,,Task
10,1701395434375,01/12/2023 01:50:34,1701395434212,-6,30/11/2023 19:50:34,146089,8,task-vpa3,,33341509,BLIND,9871989,,complete,,65693b2ce4535adae82342af,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x814,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,3,test passed,,,4,,,,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,1210.2000000029802,,,,,0,1,0,,,,,,Task
11,1701395434518,01/12/2023 01:50:34,1701395434233,-6,30/11/2023 19:50:34,146089,8,task-vpa3,,33341509,BLIND,9871989,,complete,,65693b2ce4535adae82342af,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x814,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,3,test passed,,,4,,,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,33.332000000002154,,,,,0,1,0,,,1,,,Task
12,1701395434518,01/12/2023 01:50:34,1701395434235,-6,30/11/2023 19:50:34,146089,8,task-vpa3,,33341509,BLIND,9871989,,complete,,65693b2ce4535adae82342af,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x814,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,3,test passed,,,4,,,,yes,Spreadsheet1,,,END TASK,,,,,52123,,,,,0,1,0,,,,,,
1,1701396697353,01/12/2023 02:11:37,1701396698493,3,01/12/2023 05:11:38,146089,8,task-vpa3,,33341601,BLIND,9872014,,complete,,65693ff403a08dc0ab41c6bd,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1440x960,1440x791,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,3,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1701396699021,01/12/2023 02:11:39,1701396700256,3,01/12/2023 05:11:40,146089,8,task-vpa3,,33341601,BLIND,9872014,,complete,,65693ff403a08dc0ab41c6bd,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1440x960,1440x791,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,3,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,1731,,,,,0,1,0,,,,,,Prompt
3,1701396699152,01/12/2023 02:11:39,1701396700265,3,01/12/2023 05:11:40,146089,8,task-vpa3,,33341601,BLIND,9872014,,complete,,65693ff403a08dc0ab41c6bd,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1440x960,1440x791,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,3,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,0.40000009536743164,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1701396705960,01/12/2023 02:11:45,1701396707174,3,01/12/2023 05:11:47,146089,8,task-vpa3,,33341601,BLIND,9872014,,complete,,65693ff403a08dc0ab41c6bd,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1440x960,1440x791,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,3,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,6908.699999809265,,,1,1,1,0,0,,,,,,Task
5,1701396706083,01/12/2023 02:11:46,1701396707179,3,01/12/2023 05:11:47,146089,8,task-vpa3,,33341601,BLIND,9872014,,complete,,65693ff403a08dc0ab41c6bd,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1440x960,1440x791,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,3,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,0.40000009536743164,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
6,1701396708325,01/12/2023 02:11:48,1701396709556,3,01/12/2023 05:11:49,146089,8,task-vpa3,,33341601,BLIND,9872014,,complete,,65693ff403a08dc0ab41c6bd,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1440x960,1440x791,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,3,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,2376.800000190735,,,7,1,1,0,0,,,,,,Task
7,1701396708457,01/12/2023 02:11:48,1701396709562,3,01/12/2023 05:11:49,146089,8,task-vpa3,,33341601,BLIND,9872014,,complete,,65693ff403a08dc0ab41c6bd,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1440x960,1440x791,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,3,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,0.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
8,1701396710840,01/12/2023 02:11:50,1701396712023,3,01/12/2023 05:11:52,146089,8,task-vpa3,,33341601,BLIND,9872014,,complete,,65693ff403a08dc0ab41c6bd,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1440x960,1440x791,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,3,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,2461.2999997138977,,,4,1,1,0,0,,,,,,Task
